dateRep,cases,deaths,countriesAndTerritories
24/03/2020,2,0,El_Salvador
23/03/2020,0,0,El_Salvador
22/03/2020,0,0,El_Salvador
21/03/2020,2,0,El_Salvador
20/03/2020,0,0,El_Salvador
19/03/2020,1,0,El_Salvador
06/04/2020,0,0,Equatorial_Guinea
05/04/2020,0,0,Equatorial_Guinea
04/04/2020,1,0,Equatorial_Guinea
03/04/2020,0,0,Equatorial_Guinea
02/04/2020,0,0,Equatorial_Guinea
01/04/2020,1,0,Equatorial_Guinea
31/03/2020,0,0,Equatorial_Guinea
30/03/2020,1,0,Equatorial_Guinea
29/03/2020,0,0,Equatorial_Guinea
28/03/2020,1,0,Equatorial_Guinea
27/03/2020,1,0,Equatorial_Guinea
26/03/2020,2,0,Equatorial_Guinea
25/03/2020,0,0,Equatorial_Guinea
24/03/2020,3,0,Equatorial_Guinea
23/03/2020,0,0,Equatorial_Guinea
22/03/2020,2,0,Equatorial_Guinea
21/03/2020,0,0,Equatorial_Guinea
20/03/2020,1,0,Equatorial_Guinea
19/03/2020,2,0,Equatorial_Guinea
18/03/2020,0,0,Equatorial_Guinea
17/03/2020,0,0,Equatorial_Guinea
16/03/2020,0,0,Equatorial_Guinea
15/03/2020,1,0,Equatorial_Guinea
06/04/2020,0,0,Eritrea
05/04/2020,7,0,Eritrea
04/04/2020,0,0,Eritrea
03/04/2020,4,0,Eritrea
02/04/2020,3,0,Eritrea
01/04/2020,3,0,Eritrea
31/03/2020,0,0,Eritrea
30/03/2020,6,0,Eritrea
29/03/2020,0,0,Eritrea
28/03/2020,0,0,Eritrea
27/03/2020,2,0,Eritrea
26/03/2020,3,0,Eritrea
25/03/2020,0,0,Eritrea
24/03/2020,0,0,Eritrea
23/03/2020,0,0,Eritrea
22/03/2020,1,0,Eritrea
06/04/2020,79,2,Estonia
05/04/2020,57,1,Estonia
04/04/2020,103,1,Estonia
03/04/2020,79,6,Estonia
02/04/2020,34,1,Estonia
01/04/2020,30,1,Estonia
31/03/2020,36,0,Estonia
30/03/2020,39,2,Estonia
29/03/2020,65,0,Estonia
28/03/2020,37,0,Estonia
27/03/2020,134,0,Estonia
26/03/2020,35,1,Estonia
25/03/2020,17,0,Estonia
24/03/2020,26,0,Estonia
23/03/2020,20,0,Estonia
22/03/2020,23,0,Estonia
21/03/2020,16,0,Estonia
20/03/2020,9,0,Estonia
19/03/2020,33,0,Estonia
18/03/2020,20,0,Estonia
17/03/2020,34,0,Estonia
16/03/2020,56,0,Estonia
15/03/2020,36,0,Estonia
14/03/2020,52,0,Estonia
13/03/2020,11,0,Estonia
12/03/2020,3,0,Estonia
11/03/2020,3,0,Estonia
07/03/2020,5,0,Estonia
06/03/2020,3,0,Estonia
04/03/2020,1,0,Estonia
02/03/2020,0,0,Estonia
01/03/2020,0,0,Estonia
29/02/2020,0,0,Estonia
28/02/2020,1,0,Estonia
27/02/2020,0,0,Estonia
26/02/2020,0,0,Estonia
25/02/2020,0,0,Estonia
24/02/2020,0,0,Estonia
23/02/2020,0,0,Estonia
22/02/2020,0,0,Estonia
21/02/2020,0,0,Estonia
20/02/2020,0,0,Estonia
19/02/2020,0,0,Estonia
18/02/2020,0,0,Estonia
17/02/2020,0,0,Estonia
16/02/2020,0,0,Estonia
15/02/2020,0,0,Estonia
14/02/2020,0,0,Estonia
13/02/2020,0,0,Estonia
12/02/2020,0,0,Estonia
11/02/2020,0,0,Estonia
10/02/2020,0,0,Estonia
09/02/2020,0,0,Estonia
08/02/2020,0,0,Estonia
07/02/2020,0,0,Estonia
06/02/2020,0,0,Estonia
05/02/2020,0,0,Estonia
04/02/2020,0,0,Estonia
03/02/2020,0,0,Estonia
02/02/2020,0,0,Estonia
01/02/2020,0,0,Estonia
31/01/2020,0,0,Estonia
30/01/2020,0,0,Estonia
29/01/2020,0,0,Estonia
28/01/2020,0,0,Estonia
27/01/2020,0,0,Estonia
26/01/2020,0,0,Estonia
25/01/2020,0,0,Estonia
24/01/2020,0,0,Estonia
23/01/2020,0,0,Estonia
22/01/2020,0,0,Estonia
21/01/2020,0,0,Estonia
20/01/2020,0,0,Estonia
19/01/2020,0,0,Estonia
18/01/2020,0,0,Estonia
17/01/2020,0,0,Estonia
16/01/2020,0,0,Estonia
15/01/2020,0,0,Estonia
14/01/2020,0,0,Estonia
13/01/2020,0,0,Estonia
12/01/2020,0,0,Estonia
11/01/2020,0,0,Estonia
10/01/2020,0,0,Estonia
09/01/2020,0,0,Estonia
08/01/2020,0,0,Estonia
07/01/2020,0,0,Estonia
06/01/2020,0,0,Estonia
05/01/2020,0,0,Estonia
04/01/2020,0,0,Estonia
03/01/2020,0,0,Estonia
02/01/2020,0,0,Estonia
01/01/2020,0,0,Estonia
31/12/2019,0,0,Estonia
06/04/2020,0,0,Eswatini
05/04/2020,0,0,Eswatini
04/04/2020,0,0,Eswatini
03/04/2020,0,0,Eswatini
02/04/2020,0,0,Eswatini
01/04/2020,0,0,Eswatini
31/03/2020,0,0,Eswatini
30/03/2020,0,0,Eswatini
29/03/2020,0,0,Eswatini
28/03/2020,3,0,Eswatini
27/03/2020,2,0,Eswatini
26/03/2020,0,0,Eswatini
25/03/2020,0,0,Eswatini
24/03/2020,0,0,Eswatini
23/03/2020,3,0,Eswatini
22/03/2020,0,0,Eswatini
21/03/2020,0,0,Eswatini
20/03/2020,0,0,Eswatini
19/03/2020,0,0,Eswatini
18/03/2020,0,0,Eswatini
17/03/2020,0,0,Eswatini
16/03/2020,0,0,Eswatini
15/03/2020,1,0,Eswatini
06/04/2020,5,2,Ethiopia
05/04/2020,3,0,Ethiopia
04/04/2020,6,0,Ethiopia
03/04/2020,0,0,Ethiopia
02/04/2020,4,0,Ethiopia
01/04/2020,2,0,Ethiopia
31/03/2020,7,0,Ethiopia
30/03/2020,0,0,Ethiopia
29/03/2020,0,0,Ethiopia
28/03/2020,4,0,Ethiopia
27/03/2020,0,0,Ethiopia
26/03/2020,1,0,Ethiopia
25/03/2020,0,0,Ethiopia
24/03/2020,0,0,Ethiopia
23/03/2020,2,0,Ethiopia
22/03/2020,0,0,Ethiopia
21/03/2020,2,0,Ethiopia
20/03/2020,1,0,Ethiopia
19/03/2020,1,0,Ethiopia
18/03/2020,0,0,Ethiopia
17/03/2020,1,0,Ethiopia
16/03/2020,3,0,Ethiopia
15/03/2020,0,0,Ethiopia
14/03/2020,1,0,Ethiopia
06/04/2020,1,0,Falkland_Islands_(Malvinas)
05/04/2020,0,0,Falkland_Islands_(Malvinas)
04/04/2020,1,0,Falkland_Islands_(Malvinas)
06/04/2020,0,0,Faroe_Islands
05/04/2020,2,0,Faroe_Islands
04/04/2020,2,0,Faroe_Islands
03/04/2020,4,0,Faroe_Islands
02/04/2020,4,0,Faroe_Islands
01/04/2020,1,0,Faroe_Islands
31/03/2020,9,0,Faroe_Islands
30/03/2020,4,0,Faroe_Islands
29/03/2020,11,0,Faroe_Islands
28/03/2020,4,0,Faroe_Islands
27/03/2020,8,0,Faroe_Islands
26/03/2020,10,0,Faroe_Islands
25/03/2020,4,0,Faroe_Islands
24/03/2020,3,0,Faroe_Islands
23/03/2020,23,0,Faroe_Islands
22/03/2020,12,0,Faroe_Islands
21/03/2020,8,0,Faroe_Islands
20/03/2020,72,0,Faroe_Islands
06/04/2020,2,0,Fiji
05/04/2020,0,0,Fiji
04/04/2020,5,0,Fiji
03/04/2020,0,0,Fiji
02/04/2020,2,0,Fiji
01/04/2020,0,0,Fiji
31/03/2020,0,0,Fiji
30/03/2020,0,0,Fiji
29/03/2020,0,0,Fiji
28/03/2020,0,0,Fiji
27/03/2020,0,0,Fiji
26/03/2020,0,0,Fiji
25/03/2020,1,0,Fiji
24/03/2020,1,0,Fiji
23/03/2020,1,0,Fiji
22/03/2020,1,0,Fiji
21/03/2020,0,0,Fiji
20/03/2020,1,0,Fiji
06/04/2020,45,3,Finland
05/04/2020,267,5,Finland
04/04/2020,97,1,Finland
03/04/2020,72,2,Finland
02/04/2020,62,0,Finland
01/04/2020,71,4,Finland
31/03/2020,95,2,Finland
30/03/2020,0,2,Finland
29/03/2020,193,2,Finland
28/03/2020,67,3,Finland
27/03/2020,78,1,Finland
26/03/2020,88,2,Finland
25/03/2020,92,0,Finland
24/03/2020,74,0,Finland
23/03/2020,105,0,Finland
22/03/2020,71,1,Finland
21/03/2020,50,0,Finland
20/03/2020,31,0,Finland
19/03/2020,50,0,Finland
18/03/2020,47,0,Finland
17/03/2020,5,0,Finland
16/03/2020,57,0,Finland
15/03/2020,55,0,Finland
13/03/2020,96,0,Finland
12/03/2020,19,0,Finland
10/03/2020,10,0,Finland
09/03/2020,11,0,Finland
07/03/2020,7,0,Finland
06/03/2020,5,0,Finland
04/03/2020,1,0,Finland
02/03/2020,3,0,Finland
01/03/2020,0,0,Finland
29/02/2020,1,0,Finland
28/02/2020,0,0,Finland
27/02/2020,1,0,Finland
26/02/2020,0,0,Finland
25/02/2020,0,0,Finland
24/02/2020,0,0,Finland
23/02/2020,0,0,Finland
22/02/2020,0,0,Finland
21/02/2020,0,0,Finland
20/02/2020,0,0,Finland
19/02/2020,0,0,Finland
18/02/2020,0,0,Finland
17/02/2020,0,0,Finland
16/02/2020,0,0,Finland
15/02/2020,0,0,Finland
14/02/2020,0,0,Finland
13/02/2020,0,0,Finland
12/02/2020,0,0,Finland
11/02/2020,0,0,Finland
10/02/2020,0,0,Finland
09/02/2020,0,0,Finland
08/02/2020,0,0,Finland
07/02/2020,0,0,Finland
06/02/2020,0,0,Finland
05/02/2020,0,0,Finland
04/02/2020,0,0,Finland
03/02/2020,0,0,Finland
02/02/2020,0,0,Finland
01/02/2020,0,0,Finland
31/01/2020,0,0,Finland
30/01/2020,1,0,Finland
29/01/2020,0,0,Finland
28/01/2020,0,0,Finland
27/01/2020,0,0,Finland
26/01/2020,0,0,Finland
25/01/2020,0,0,Finland
24/01/2020,0,0,Finland
23/01/2020,0,0,Finland
22/01/2020,0,0,Finland
21/01/2020,0,0,Finland
20/01/2020,0,0,Finland
19/01/2020,0,0,Finland
18/01/2020,0,0,Finland
17/01/2020,0,0,Finland
16/01/2020,0,0,Finland
15/01/2020,0,0,Finland
14/01/2020,0,0,Finland
13/01/2020,0,0,Finland
12/01/2020,0,0,Finland
11/01/2020,0,0,Finland
10/01/2020,0,0,Finland
09/01/2020,0,0,Finland
08/01/2020,0,0,Finland
07/01/2020,0,0,Finland
06/01/2020,0,0,Finland
05/01/2020,0,0,Finland
04/01/2020,0,0,Finland
03/01/2020,0,0,Finland
02/01/2020,0,0,Finland
01/01/2020,0,0,Finland
31/12/2019,0,0,Finland
06/04/2020,1873,518,France
05/04/2020,4267,1053,France
04/04/2020,5233,2004,France
03/04/2020,2116,471,France
02/04/2020,4861,509,France
01/04/2020,7578,499,France
31/03/2020,4376,418,France
30/03/2020,2599,292,France
29/03/2020,4611,319,France
28/03/2020,3809,299,France
27/03/2020,3922,365,France
26/03/2020,2931,231,France
25/03/2020,2446,240,France
24/03/2020,3838,186,France
23/03/2020,1559,112,France
22/03/2020,1847,112,France
21/03/2020,1617,78,France
20/03/2020,1861,128,France
19/03/2020,1404,69,France
18/03/2020,1097,27,France
17/03/2020,1210,21,France
16/03/2020,924,36,France
15/03/2020,838,12,France
14/03/2020,785,18,France
13/03/2020,595,13,France
12/03/2020,497,15,France
11/03/2020,372,3,France
10/03/2020,286,11,France
09/03/2020,410,9,France
08/03/2020,103,1,France
07/03/2020,190,2,France
06/03/2020,138,3,France
05/03/2020,73,0,France
04/03/2020,34,1,France
03/03/2020,48,1,France
02/03/2020,30,0,France
01/03/2020,43,0,France
29/02/2020,19,0,France
28/02/2020,21,0,France
27/02/2020,3,1,France
26/02/2020,2,0,France
25/02/2020,0,0,France
24/02/2020,0,0,France
23/02/2020,0,0,France
22/02/2020,0,0,France
21/02/2020,0,0,France
20/02/2020,0,0,France
19/02/2020,0,0,France
18/02/2020,0,0,France
17/02/2020,1,0,France
16/02/2020,0,0,France
15/02/2020,0,1,France
14/02/2020,0,0,France
13/02/2020,0,0,France
12/02/2020,0,0,France
11/02/2020,0,0,France
10/02/2020,0,0,France
09/02/2020,0,0,France
08/02/2020,5,0,France
07/02/2020,0,0,France
06/02/2020,0,0,France
05/02/2020,0,0,France
04/02/2020,0,0,France
03/02/2020,0,0,France
02/02/2020,0,0,France
01/02/2020,0,0,France
31/01/2020,1,0,France
30/01/2020,1,0,France
29/01/2020,1,0,France
28/01/2020,0,0,France
27/01/2020,0,0,France
26/01/2020,0,0,France
25/01/2020,3,0,France
24/01/2020,0,0,France
23/01/2020,0,0,France
22/01/2020,0,0,France
21/01/2020,0,0,France
20/01/2020,0,0,France
19/01/2020,0,0,France
18/01/2020,0,0,France
17/01/2020,0,0,France
16/01/2020,0,0,France
15/01/2020,0,0,France
14/01/2020,0,0,France
13/01/2020,0,0,France
12/01/2020,0,0,France
11/01/2020,0,0,France
10/01/2020,0,0,France
09/01/2020,0,0,France
08/01/2020,0,0,France
07/01/2020,0,0,France
06/01/2020,0,0,France
05/01/2020,0,0,France
04/01/2020,0,0,France
03/01/2020,0,0,France
02/01/2020,0,0,France
01/01/2020,0,0,France
31/12/2019,0,0,France
06/04/2020,1,0,French_Polynesia
05/04/2020,1,0,French_Polynesia
04/04/2020,2,0,French_Polynesia
03/04/2020,0,0,French_Polynesia
02/04/2020,0,0,French_Polynesia
01/04/2020,1,0,French_Polynesia
31/03/2020,1,0,French_Polynesia
30/03/2020,1,0,French_Polynesia
29/03/2020,4,0,French_Polynesia
28/03/2020,0,0,French_Polynesia
27/03/2020,5,0,French_Polynesia
26/03/2020,0,0,French_Polynesia
25/03/2020,2,0,French_Polynesia
24/03/2020,5,0,French_Polynesia
23/03/2020,1,0,French_Polynesia
22/03/2020,2,0,French_Polynesia
21/03/2020,12,0,French_Polynesia
20/03/2020,0,0,French_Polynesia
19/03/2020,3,0,French_Polynesia
06/04/2020,0,0,Gabon
05/04/2020,0,0,Gabon
04/04/2020,3,0,Gabon
03/04/2020,0,0,Gabon
02/04/2020,2,0,Gabon
01/04/2020,9,0,Gabon
31/03/2020,0,0,Gabon
30/03/2020,0,0,Gabon
29/03/2020,0,0,Gabon
28/03/2020,0,0,Gabon
27/03/2020,1,0,Gabon
26/03/2020,0,0,Gabon
25/03/2020,0,0,Gabon
24/03/2020,0,0,Gabon
23/03/2020,3,0,Gabon
22/03/2020,0,0,Gabon
21/03/2020,0,1,Gabon
20/03/2020,0,0,Gabon
19/03/2020,2,0,Gabon
18/03/2020,0,0,Gabon
17/03/2020,0,0,Gabon
16/03/2020,0,0,Gabon
15/03/2020,0,0,Gabon
13/03/2020,1,0,Gabon
06/04/2020,0,0,Gambia
05/04/2020,0,0,Gambia
04/04/2020,0,0,Gambia
03/04/2020,0,0,Gambia
02/04/2020,0,0,Gambia
01/04/2020,0,0,Gambia
31/03/2020,1,0,Gambia
30/03/2020,0,0,Gambia
29/03/2020,0,0,Gambia
28/03/2020,0,0,Gambia
27/03/2020,0,0,Gambia
26/03/2020,0,0,Gambia
25/03/2020,1,0,Gambia
24/03/2020,1,1,Gambia
23/03/2020,0,0,Gambia
22/03/2020,0,0,Gambia
21/03/2020,0,0,Gambia
20/03/2020,0,0,Gambia
19/03/2020,0,0,Gambia
18/03/2020,1,0,Gambia
06/04/2020,17,2,Georgia
05/04/2020,9,0,Georgia
04/04/2020,27,0,Georgia
03/04/2020,6,0,Georgia
02/04/2020,5,0,Georgia
01/04/2020,12,0,Georgia
31/03/2020,8,0,Georgia
30/03/2020,5,0,Georgia
29/03/2020,4,0,Georgia
28/03/2020,2,0,Georgia
27/03/2020,6,0,Georgia
26/03/2020,3,0,Georgia
25/03/2020,9,0,Georgia
24/03/2020,7,0,Georgia
23/03/2020,5,0,Georgia
22/03/2020,6,0,Georgia
21/03/2020,3,0,Georgia
20/03/2020,6,0,Georgia
19/03/2020,0,0,Georgia
18/03/2020,1,0,Georgia
17/03/2020,3,0,Georgia
16/03/2020,0,0,Georgia
15/03/2020,0,0,Georgia
14/03/2020,5,0,Georgia
13/03/2020,1,0,Georgia
12/03/2020,1,0,Georgia
11/03/2020,8,0,Georgia
10/03/2020,2,0,Georgia
09/03/2020,1,0,Georgia
08/03/2020,3,0,Georgia
06/03/2020,6,0,Georgia
05/03/2020,0,0,Georgia
02/03/2020,0,0,Georgia
01/03/2020,1,0,Georgia
29/02/2020,1,0,Georgia
28/02/2020,0,0,Georgia
27/02/2020,1,0,Georgia
26/02/2020,0,0,Georgia
25/02/2020,0,0,Georgia
24/02/2020,0,0,Georgia
23/02/2020,0,0,Georgia
22/02/2020,0,0,Georgia
21/02/2020,0,0,Georgia
20/02/2020,0,0,Georgia
19/02/2020,0,0,Georgia
18/02/2020,0,0,Georgia
17/02/2020,0,0,Georgia
16/02/2020,0,0,Georgia
15/02/2020,0,0,Georgia
14/02/2020,0,0,Georgia
13/02/2020,0,0,Georgia
12/02/2020,0,0,Georgia
11/02/2020,0,0,Georgia
10/02/2020,0,0,Georgia
09/02/2020,0,0,Georgia
08/02/2020,0,0,Georgia
07/02/2020,0,0,Georgia
06/02/2020,0,0,Georgia
05/02/2020,0,0,Georgia
04/02/2020,0,0,Georgia
03/02/2020,0,0,Georgia
02/02/2020,0,0,Georgia
01/02/2020,0,0,Georgia
31/01/2020,0,0,Georgia
30/01/2020,0,0,Georgia
29/01/2020,0,0,Georgia
28/01/2020,0,0,Georgia
27/01/2020,0,0,Georgia
26/01/2020,0,0,Georgia
25/01/2020,0,0,Georgia
24/01/2020,0,0,Georgia
23/01/2020,0,0,Georgia
22/01/2020,0,0,Georgia
21/01/2020,0,0,Georgia
20/01/2020,0,0,Georgia
19/01/2020,0,0,Georgia
18/01/2020,0,0,Georgia
17/01/2020,0,0,Georgia
16/01/2020,0,0,Georgia
15/01/2020,0,0,Georgia
14/01/2020,0,0,Georgia
13/01/2020,0,0,Georgia
12/01/2020,0,0,Georgia
11/01/2020,0,0,Georgia
10/01/2020,0,0,Georgia
09/01/2020,0,0,Georgia
08/01/2020,0,0,Georgia
07/01/2020,0,0,Georgia
06/01/2020,0,0,Georgia
05/01/2020,0,0,Georgia
04/01/2020,0,0,Georgia
03/01/2020,0,0,Georgia
02/01/2020,0,0,Georgia
01/01/2020,0,0,Georgia
31/12/2019,0,0,Georgia
06/04/2020,3677,92,Germany
05/04/2020,5936,184,Germany
04/04/2020,6082,141,Germany
03/04/2020,6174,145,Germany
02/04/2020,6156,140,Germany
01/04/2020,5453,149,Germany
31/03/2020,4615,128,Germany
30/03/2020,4751,66,Germany
29/03/2020,3965,64,Germany
28/03/2020,6294,72,Germany
27/03/2020,5780,55,Germany
26/03/2020,4954,49,Germany
25/03/2020,2342,23,Germany
24/03/2020,4438,32,Germany
23/03/2020,3311,27,Germany
22/03/2020,3276,22,Germany
21/03/2020,4049,2,Germany
20/03/2020,5940,30,Germany
19/03/2020,1042,0,Germany
18/03/2020,1144,0,Germany
17/03/2020,1174,1,Germany
16/03/2020,1043,4,Germany
15/03/2020,733,3,Germany
14/03/2020,693,0,Germany
13/03/2020,802,2,Germany
12/03/2020,271,1,Germany
11/03/2020,157,0,Germany
10/03/2020,237,2,Germany
09/03/2020,55,0,Germany
08/03/2020,163,0,Germany
07/03/2020,284,0,Germany
06/03/2020,138,0,Germany
05/03/2020,66,0,Germany
04/03/2020,39,0,Germany
03/03/2020,28,0,Germany
02/03/2020,18,0,Germany
01/03/2020,54,0,Germany
29/02/2020,10,0,Germany
28/02/2020,26,0,Germany
27/02/2020,4,0,Germany
26/02/2020,2,0,Germany
25/02/2020,0,0,Germany
24/02/2020,0,0,Germany
23/02/2020,0,0,Germany
22/02/2020,0,0,Germany
21/02/2020,0,0,Germany
20/02/2020,0,0,Germany
19/02/2020,0,0,Germany
18/02/2020,0,0,Germany
17/02/2020,0,0,Germany
16/02/2020,0,0,Germany
15/02/2020,0,0,Germany
14/02/2020,0,0,Germany
13/02/2020,0,0,Germany
12/02/2020,2,0,Germany
11/02/2020,0,0,Germany
10/02/2020,0,0,Germany
09/02/2020,0,0,Germany
08/02/2020,1,0,Germany
07/02/2020,1,0,Germany
06/02/2020,0,0,Germany
05/02/2020,0,0,Germany
04/02/2020,2,0,Germany
03/02/2020,1,0,Germany
02/02/2020,1,0,Germany
01/02/2020,2,0,Germany
31/01/2020,1,0,Germany
30/01/2020,0,0,Germany
29/01/2020,3,0,Germany
28/01/2020,1,0,Germany
27/01/2020,0,0,Germany
26/01/2020,0,0,Germany
25/01/2020,0,0,Germany
24/01/2020,0,0,Germany
23/01/2020,0,0,Germany
22/01/2020,0,0,Germany
21/01/2020,0,0,Germany
20/01/2020,0,0,Germany
19/01/2020,0,0,Germany
18/01/2020,0,0,Germany
17/01/2020,0,0,Germany
16/01/2020,0,0,Germany
15/01/2020,0,0,Germany
14/01/2020,0,0,Germany
13/01/2020,0,0,Germany
12/01/2020,0,0,Germany
11/01/2020,0,0,Germany
10/01/2020,0,0,Germany
09/01/2020,0,0,Germany
08/01/2020,0,0,Germany
07/01/2020,0,0,Germany
06/01/2020,0,0,Germany
05/01/2020,0,0,Germany
04/01/2020,0,0,Germany
03/01/2020,0,0,Germany
02/01/2020,0,0,Germany
01/01/2020,0,0,Germany
31/12/2019,0,0,Germany
06/04/2020,0,0,Ghana
05/04/2020,9,0,Ghana
04/04/2020,1,0,Ghana
03/04/2020,9,0,Ghana
02/04/2020,43,0,Ghana
01/04/2020,0,0,Ghana
31/03/2020,0,0,Ghana
30/03/2020,11,0,Ghana
29/03/2020,4,2,Ghana
28/03/2020,5,0,Ghana
27/03/2020,64,0,Ghana
26/03/2020,15,1,Ghana
25/03/2020,26,0,Ghana
24/03/2020,3,1,Ghana
23/03/2020,3,0,Ghana
22/03/2020,5,1,Ghana
21/03/2020,5,0,Ghana
20/03/2020,4,0,Ghana
19/03/2020,1,0,Ghana
18/03/2020,0,0,Ghana
17/03/2020,4,0,Ghana
16/03/2020,0,0,Ghana
15/03/2020,0,0,Ghana
13/03/2020,2,0,Ghana
06/04/2020,5,0,Gibraltar
05/04/2020,3,0,Gibraltar
04/04/2020,7,0,Gibraltar
03/04/2020,19,1,Gibraltar
02/04/2020,0,0,Gibraltar
01/04/2020,0,0,Gibraltar
31/03/2020,4,0,Gibraltar
30/03/2020,9,0,Gibraltar
29/03/2020,1,0,Gibraltar
28/03/2020,20,0,Gibraltar
27/03/2020,9,0,Gibraltar
26/03/2020,11,0,Gibraltar
25/03/2020,0,0,Gibraltar
24/03/2020,0,0,Gibraltar
23/03/2020,5,0,Gibraltar
22/03/2020,0,0,Gibraltar
21/03/2020,0,0,Gibraltar
20/03/2020,10,0,Gibraltar
06/04/2020,62,5,Greece
05/04/2020,60,9,Greece
04/04/2020,99,6,Greece
03/04/2020,139,3,Greece
02/04/2020,61,1,Greece
01/04/2020,102,6,Greece
31/03/2020,56,5,Greece
30/03/2020,95,6,Greece
29/03/2020,95,4,Greece
28/03/2020,74,2,Greece
27/03/2020,71,4,Greece
26/03/2020,78,2,Greece
25/03/2020,48,3,Greece
24/03/2020,71,2,Greece
23/03/2020,94,2,Greece
22/03/2020,35,5,Greece
21/03/2020,31,3,Greece
20/03/2020,46,0,Greece
19/03/2020,31,0,Greece
18/03/2020,35,1,Greece
17/03/2020,21,0,Greece
16/03/2020,103,1,Greece
15/03/2020,38,2,Greece
14/03/2020,57,0,Greece
13/03/2020,34,0,Greece
12/03/2020,9,1,Greece
11/03/2020,6,0,Greece
10/03/2020,11,0,Greece
09/03/2020,7,0,Greece
08/03/2020,21,0,Greece
07/03/2020,13,0,Greece
06/03/2020,22,0,Greece
05/03/2020,3,0,Greece
02/03/2020,0,0,Greece
01/03/2020,3,0,Greece
29/02/2020,1,0,Greece
28/02/2020,2,0,Greece
27/02/2020,1,0,Greece
26/02/2020,0,0,Greece
25/02/2020,0,0,Greece
24/02/2020,0,0,Greece
23/02/2020,0,0,Greece
22/02/2020,0,0,Greece
21/02/2020,0,0,Greece
20/02/2020,0,0,Greece
19/02/2020,0,0,Greece
18/02/2020,0,0,Greece
17/02/2020,0,0,Greece
16/02/2020,0,0,Greece
15/02/2020,0,0,Greece
14/02/2020,0,0,Greece
13/02/2020,0,0,Greece
12/02/2020,0,0,Greece
11/02/2020,0,0,Greece
10/02/2020,0,0,Greece
09/02/2020,0,0,Greece
08/02/2020,0,0,Greece
07/02/2020,0,0,Greece
06/02/2020,0,0,Greece
05/02/2020,0,0,Greece
04/02/2020,0,0,Greece
03/02/2020,0,0,Greece
02/02/2020,0,0,Greece
01/02/2020,0,0,Greece
31/01/2020,0,0,Greece
30/01/2020,0,0,Greece
29/01/2020,0,0,Greece
28/01/2020,0,0,Greece
27/01/2020,0,0,Greece
26/01/2020,0,0,Greece
25/01/2020,0,0,Greece
24/01/2020,0,0,Greece
23/01/2020,0,0,Greece
22/01/2020,0,0,Greece
